Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,source_cause,Total.Affected.Pass,Fatalities,Uninjured.Ratio
75175,20140602X60048,Accident,2014,"Monroe, LA",United States,Non-Fatal,Substantial,Airplane,Beech,H35,1.0,Private individual,0.0,0.0,1.0,0.0,VMC,The loss of engine power for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,Mechanical,1.0,0.0,0.0
75190,20140606X00205,Accident,2014,"Laytonville, CA",United States,Fatal,Substantial,Airplane,Cessna,172M,1.0,GILLESPIE KENNETH H TRUSTEE,1.0,0.0,0.0,0.0,VMC,"The pilots impairment due to alcohol ingestion, which resulted in his failure to maintain clearance from trees during a low-altitude flyby.",Human,1.0,1.0,0.0
75192,20140606X71123,Accident,2014,"Ronan, MT",United States,Non-Fatal,Substantial,Airplane,Cessna,150F,1.0,,0.0,2.0,0.0,0.0,VMC,"A loss of engine power for reasons that could not be determined due to insufficient evidence.",Mechanical,2.0,0.0,0.0
75194,20140609X92311,Accident,2014,"Sauk Centre, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,177A,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilots failure to maintain adequate airspeed and his exceedance of the airplanes critical angle-of-attack, which resulted in an aerodynamic stall. Contributing to the accident was the pilots failure to retract the flaps after beginning the go-around.",Human,2.0,0.0,0.0
75199,20140607X42041,Accident,2014,"Paso Robles, CA",United States,Fatal,Substantial,Airplane,Piper,J3C,1.0,BERG ROBERT O,2.0,0.0,0.0,0.0,VMC,"The pilot's steep right turn shortly after takeoff, which led to the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall.",Human,2.0,1.0,0.0
75218,20140609X33226,Accident,2014,"Daytona Beach, FL",United States,Fatal,Destroyed,Airplane,Cessna,172S,1.0,Phoenix East Aviation,2.0,0.0,0.0,0.0,VMC,"A partial loss of engine power during the initial climb after takeoff for reasons that could not be determined due to the postaccident condition of the wreckage. Contributing to the accident was the pilots' decision to turn back to the airport, which led to the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall while maneuvering. 


",Human,2.0,1.0,0.0
75232,20140613X91656,Accident,2014,"White Plains, NY",United States,Fatal,Destroyed,Airplane,Piper,PA-46-500TP,1.0,ROCKEFELLER RICHARD,1.0,0.0,0.0,0.0,IMC,The pilot's failure to maintain a positive climb rate after takeoff due to spatial disorientation (somatogravic illusion). Contributing to the accident was the pilot's self-induced pressure to depart and his decision to depart in low-ceiling and low-visibility conditions.,Human,1.0,1.0,0.0
75250,20140617X55442,Accident,2014,"Pleasanton, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,414,2.0,Ping Ze Aviation LLC,0.0,5.0,0.0,1.0,VMC,The pilot's failure to maintain aircraft control during an aborted landing due to an encounter with a tailwind.,Human,5.0,0.0,0.16666666666666666
75251,20140618X03849,Accident,2014,"Dell, AR",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 502,1.0,SIMPSON AIR INC,0.0,1.0,0.0,0.0,VMC,"The pilots failure to establish a proper airspeed during takeoff with the airplane near its maximum gross weight in high-density altitude and gusting crosswind conditions. 
",Human,1.0,0.0,0.0
75263,20140619X52159,Accident,2014,"Dallas, TX",United States,Non-Fatal,Unknown,Airplane,Boeing,737 7H4,2.0,Southwest Airlines,0.0,0.0,1.0,143.0,UNK,"A buildup of pressure in the coffee filter package resulting in the release of hot coffee and grounds when the potlocking handle was raised, which resulted in 2nd and 3rd degree burns.",Mechanical,1.0,0.0,0.9930555555555556
75264,20140624X40942,Accident,2014,"Newark, NJ",United States,Non-Fatal,Unknown,Airplane,Boeing,767 424ER,1.1327227239960989,UNITED AIR LINES INC,0.0,0.0,1.0,12.0,VMC,"A hot liquid splashed from a meal box onto the flight attendant's hand, resulting in a 2nd degree burn.",Mechanical,1.0,0.0,0.9230769230769231
75266,20140618X90820,Accident,2014,"Lehman, TX",United States,Fatal,Substantial,Airplane,Piper,PA 46-310P,1.0,,3.0,0.0,0.0,0.0,VMC,"The pilot's improper decision to enter an area of known adverse weather, which resulted in the loss of airplane control. Contributing to the accident was the air traffic controller's failure to provide critical weather information to the pilot to help him avoid the storm, as required by Federal Aviation Administration directives.
",Human,3.0,1.0,0.0
75269,20140619X53446,Accident,2014,"Port Isabel, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-180,1.0,,0.0,2.0,0.0,0.0,VMC,"A loss of engine power due to the pilot's improper inflight planning and reliance of fuel gauge readings, which resulted in fuel exhaustion.",Human,2.0,0.0,0.0
75270,20140619X70017,Accident,2014,"Moab, UT",United States,Fatal,Destroyed,Airplane,Cessna,175,1.0,REECE MILES K,1.0,0.0,0.0,0.0,VMC,"The pilots decision to approach rising mountainous terrain at too low an altitude to clear it and his subsequent attempt to climb, which exceeded the airplanes critical angle-of-attack and resulted in a stall/spin.",Human,1.0,1.0,0.0
75284,20140620X83449,Accident,2014,"Agua Dulce, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,,0.0,0.0,2.0,0.0,VMC,"The pilot's decision to continue the takeoff from the upsloping runway with full-flap deflection in high density altitude conditions, which led to a decreased climb rate and impact with terrain.  

",Human,2.0,0.0,0.0
75286,20140622X21659,Accident,2014,"Page, AZ",United States,Fatal,Substantial,Airplane,Mooney,M20B,1.0,,2.0,0.0,0.0,0.0,VMC,"The pilots failure to maintain adequate clearance from terrain while maneuvering in a canyon in high-density altitude conditions.
",Human,2.0,1.0,0.0
75297,20140624X04202,Accident,2014,"Newport, AR",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 402B,1.0,"Charles Bell, Jr",0.0,1.0,0.0,0.0,VMC,The pilot misjudged his altitude which resulted in the airplane contacting a wire during the low altitude aerial application maneuver.,Human,1.0,0.0,0.0
75309,20140624X55646,Accident,2014,"Sacramento, CA",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 502B,1.0,FARM AIR FLYING SERVICE INC,0.0,1.0,0.0,0.0,VMC,"The total loss of engine power for reasons that could not be determined because the airplane was not available for postaccident examination.
",Mechanical,1.0,0.0,0.0
75317,20140625X00213,Accident,2014,"Kalispell, MT",United States,Non-Fatal,Substantial,Airplane,Piper,PA 30,2.0,RIDGEAIRE INC,0.0,2.0,0.0,0.0,VMC,"The pilots inadequate preflight planning and checks, during which he failed to determine the quantity and distribution of the fuel, which resulted in the loss of right engine power during takeoff due to fuel starvation. 
",Human,2.0,0.0,0.0
75318,20140625X00821,Accident,2014,"Firebaugh, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,L19 - A,1.0,HALPIN TIMOTHY R,0.0,1.0,0.0,0.0,VMC,"The pilot's inadequate compensation for the wind conditions in the landing area, which resulted in a loss of directional control and encounter with soft terrain and vegetation.",Human,1.0,0.0,0.0
75322,20140626X55709,Accident,2014,"Maryland Heights, MO",United States,Non-Fatal,Destroyed,Airplane,Cessna,414,2.0,,0.0,0.0,1.0,0.0,VMC,The loss of left engine power for reasons that could not be determined due to impact and fire damage.,Mechanical,1.0,0.0,0.0
75325,20140707X12350,Accident,2014,"Sudan, TX",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 402B,1.0,KING AG AVIATION INC,0.0,1.0,0.0,0.0,VMC,The pilot's lapse in monitoring the airplane's speed during a low level aerial application maneuver and its subsequent stall during the maneuver.,Human,1.0,0.0,0.0
75326,20140627X84708,Accident,2014,"Littleton, NC",United States,Fatal,Substantial,Airplane,Cessna,182,1.0,,1.0,0.0,0.0,0.0,VMC,"Maintenance personnel's application of sealant to the engine case halves during engine overhaul, contrary to manufacturer's instructions, which resulted in internal failure of the engine due to the loss of case bolt torque.",Mechanical,1.0,1.0,0.0
75329,20140630X10809,Accident,2014,"Indianapolis, IN",United States,Non-Fatal,Substantial,Airplane,Cessna,T207,1.0,SURDEX CORPORATION,0.0,2.0,0.0,0.0,VMC,"A loss of engine power due to fuel starvation, which resulted from the pilot's failure to monitor the fuel level and switch tanks in a timely fashion.",Human,2.0,0.0,0.0
75339,20140629X51219,Accident,2014,"Big Creek, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilots execution of a traffic pattern that did not put the airplane in position for a normal final approach and the pilots decision to continue the landing attempt instead of initiating a go-around, which resulted in the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall at an altitude too low to prevent ground impact.",Human,1.0,0.0,0.0
75342,20140630X92345,Accident,2014,"Orlando, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Trax Air,0.0,2.0,0.0,0.0,VMC,The flight instructor's failure to maintain control while taxiing in a strong gusty wind.,Mechanical,2.0,0.0,0.0
75343,20140630X24850,Accident,2014,"Georgetown, CO",United States,Fatal,Destroyed,Airplane,Piper,PA 28-235,1.0,KERKER JAMES E,3.0,0.0,0.0,0.0,VMC,"The pilots inability to maintain a climb while maneuvering the airplane in high-density altitude conditions that degraded the airplanes climb performance and his exceedance of the airplanes critical angle-of-attack, which led to an aerodynamic stall and loss of control. Contributing to the accident was the pilots inadequate preflight planning and his decision to fly into mountainous terrain.",Human,3.0,1.0,0.0
75345,20140701X04134,Accident,2014,"Clarksdale, MS",United States,Fatal,Destroyed,Airplane,Air Tractor Inc,AT-602,1.0,SHANNON AGRICULTURAL FLYING INC,1.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain adequate airspeed during a low-level, high angle-of-bank turn, which resulted in an exceedance of the critical angle of attack and a subsequent accelerated stall. 
",Human,1.0,1.0,0.0
75350,20140702X22950,Accident,2014,"Anchorage, AK",United States,Fatal,Substantial,Airplane,Piper,PA 12,1.0,,1.0,0.0,0.0,0.0,VMC,"The incorrect (reverse) rigging of the elevator control cables, and the pilots inadequate preflight inspection, which failed to detect the misrigging.",Human,1.0,1.0,0.0
75352,20140703X12549,Accident,2014,"Harrison, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA30,2.0,George A. Atiyeh,0.0,0.0,1.0,0.0,VMC,The pilot's loss of control of the airplane during initial climb because he failed to correctly compensate for the loss of power in the left engine. Contributing to the accident was water contamination in the fuel and the lack of an adequate preflight inspection by the pilot.,Human,1.0,0.0,0.0
75354,20140715X75012,Accident,2014,"Geneseo, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,182A,1.0,QUAD CITY SKYDIVING CENTER INC,0.0,1.0,0.0,0.0,VMC,"The pilot's mismanagement of the available fuel supply, which resulted in a loss of engine power due to fuel exhaustion.",Human,1.0,0.0,0.0
75357,20140703X13946,Accident,2014,"Mobile, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,336,2.0,MOBILE COUNTY HEALTH DEPARTMENT,0.0,0.0,1.0,0.0,VMC,"The pilots inadequate preflight fuel planning during which he did not ensure that there was adequate fuel in the main tanks for the flight, which resulted in a loss of engine power. ",Human,1.0,0.0,0.0
75360,20140703X53918,Accident,2014,"Monroeville, AL",United States,Non-Fatal,Substantial,Airplane,Piper,PA 24-250,1.0,Vance Alexander,0.0,2.0,0.0,0.0,VMC,"A loss of engine power for reasons that could not be determined because postaccident examination of the engine and fuel system revealed no anomalies.
",Mechanical,2.0,0.0,0.0
75362,20140707X73001,Accident,2014,"Rhinelander, WI",United States,Non-Fatal,Substantial,Airplane,Piper,PA 25-235,1.0,WALKER AVIATION LLC,0.0,1.0,0.0,0.0,VMC,"A loss of engine power due to the pilot's improper inflight planning and reliance of fuel gauge readings, which resulted in fuel exhaustion.",Human,1.0,0.0,0.0
75363,20140708X34547,Accident,2014,"Las Vegas, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,210L,1.0,,0.0,3.0,1.0,0.0,VMC,"The pilot's loss of airplane control during an aborted landing. Contributing to the accident was the pilot's inadequate preflight planning, which resulted in his attempt to land on a runway closed by a notice to airmen and the loss of engine power due to fuel exhaustion.",Human,4.0,0.0,0.0
75367,20140707X45016,Accident,2014,"Tomball, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,,0.0,1.0,0.0,1.0,VMC,"The pilot's loss of directional control during landing rollout, which resulted in a runway excursion and the tailwheel airplane nosing over.",Human,1.0,0.0,0.5
75370,20140705X44414,Accident,2014,"Parma, NY",United States,Fatal,Substantial,Airplane,Cessna,140,1.0,,1.0,0.0,0.0,0.0,VMC,The pilot's decision to land with a quartering tailwind and his failure to maintain directional control during the landing roll. Contributing to the severity of the pilot's injuries was the failure of the aluminum center safety belt bracket.,Human,1.0,1.0,0.0
75373,20140708X45159,Accident,2014,"Prentiss, MS",United States,Non-Fatal,Substantial,Airplane,Aeronca,7CCM,1.0,HOOKS SAMMIE,0.0,2.0,0.0,1.0,VMC,"A total loss of engine power for reasons that could not be determined because postaccident engine examination revealed no mechanical malfunctions or failures that would have precluded normal operation. 
",Mechanical,2.0,0.0,0.3333333333333333
75379,20140706X50329,Accident,2014,"Lake Elsinore, CA",United States,Fatal,Destroyed,Airplane,Piper,PA 28R-180,1.0,SYMICZEK DOUGLAS J,3.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain airplane control when the landing gear unintentionally extended while maneuvering at low altitude and airspeed, which increased the airplanes drag and decreased its ability to climb over the rising terrain.",Human,3.0,1.0,0.0
75380,20140706X90632,Accident,2014,"Topping, VA",United States,Fatal,Substantial,Airplane,Cessna,150J,1.0,MYERS STEPHEN L,2.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain airplane control, which resulted in an aerodynamic stall/spin.",Human,2.0,1.0,0.0
75385,20140709X50704,Accident,2014,"Carthage, IL",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502,1.1327227239960989,Air Assault LLC,0.0,1.0,0.0,0.0,VMC,"The airplanes inability to climb out of ground effect, which resulted from the pilot using a lower power setting than needed for takeoff due to the mechanics installation of the wrong engine torque gauge. 
",Human,1.0,0.0,0.0
75388,20140708X21342,Accident,2014,"Baytown, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172H,1.0,,0.0,0.0,3.0,0.0,VMC,"The pilots failure to verify the fuel onboard before the flight, which resulted in a total loss of engine power due to fuel exhaustion.",Human,3.0,0.0,0.0
75389,20140708X32543,Accident,2014,"Fall City, WA",United States,Fatal,Substantial,Airplane,Cessna,182,1.0,JOHN R. CILIBERTI,1.0,0.0,0.0,0.0,VMC,"The pilots decision to depart in low-ceiling conditions and his continued visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain.",Human,1.0,1.0,0.0
75394,20140710X00315,Accident,2014,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,Aeronca,7BCM,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilots failure to ensure adequate fuel was onboard to complete the flight, which resulted in fuel exhaustion and the subsequent loss of engine power. Contributing to the accident was the improperly calibrated fuel quantity indication system.",Human,2.0,0.0,0.0
75397,20140710X35558,Accident,2014,"Mt. Vernon, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28R-200,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilots inadequate preflight inspection, which resulted in a loss of engine power due to fuel exhaustion.
",Human,1.0,0.0,0.0
75398,20140710X60457,Accident,2014,"Titusville, FL",United States,Non-Fatal,Substantial,Airplane,Beech,C24R,1.0,"Southeast Aviation Services, Inc.",0.0,2.0,0.0,0.0,VMC,"The pilot's failure to secure the fuel strainer drain during the preflight inspection, which resulted in a total loss of engine power due to fuel exhaustion.",Human,2.0,0.0,0.0
75403,20140711X24050,Accident,2014,"Greenwood, IN",United States,Fatal,Substantial,Airplane,Mooney,M20M,1.0,GILLILAND WILLIAM M,1.0,0.0,1.0,0.0,VMC,"A partial loss of engine power for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation. Also causal to the accident was the pilots' decision to continue the takeoff despite early indications of engine anomalies.
",Human,2.0,0.5,0.0
75417,20140821X03930,Accident,2014,"Waukesha, WI",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-181,1.0,WISCONSIN FOX RIVER FLYERS INC,0.0,2.0,0.0,0.0,VMC,"The loss of engine power for reasons that could not be determined because no anomalies were identified during postaccident examination.",Mechanical,2.0,0.0,0.0
75428,20140716X94855,Accident,2014,"North Captiva Island, FL",United States,Fatal,Substantial,Airplane,Piper,PA-32R-301T,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilots failure to secure the cargo in the cargo compartment, which resulted in a weight shift that led to the center of gravity exceeding its aft limit during a go-around attempt and a subsequent  aerodynamic stall. Also causal to the accident were the pilots inadequate preflight inspection and his loading the airplane beyond the cargo compartment weight limit.",Human,1.0,1.0,0.0
75444,20140718X64536,Accident,2014,"Ellis, KS",United States,Fatal,Substantial,Airplane,Air Tractor Inc,AT 401B,1.1327227239960989,FRONTIER AGRICULTURAL SERVICE INC,1.0,0.0,0.0,0.0,VMC,"The noninstrument-rated pilots inadequate preflight weather planning and subsequent inadvertent encounter with instrument meteorological conditions, which resulted in spatial disorientation and the loss of airplane control. Contributing to the accident was the pilots decision to continue the flight in deteriorating weather conditions.",Human,1.0,1.0,0.0
75446,20140722X10953,Accident,2014,"St. Louis, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-140,1.0,PETER K L'ESPERANCE,0.0,1.0,0.0,1.0,VMC,The pilot's decision to operate an airplane with a known deficiency and to not properly secure the airplane before hand-starting the engine.,Human,1.0,0.0,0.5
75449,20140719X24057,Accident,2014,"North Elba, NY",United States,Fatal,Destroyed,Airplane,Mooney,M20F,1.0,,3.0,0.0,0.0,0.0,VMC,"The pilots failure to maintain adequate airspeed for the airplanes configuration and flight profile, which resulted in an exceedance of the wings critical angle-of-attack and a subsequent aerodynamic stall/spin. 
",Human,3.0,1.0,0.0
75457,20140721X04532,Accident,2014,"Sedona, AZ",United States,Fatal,Destroyed,Airplane,Cessna,182L,1.0,Johnathan P McGeary,4.0,0.0,0.0,0.0,VMC,"The pilots failure to maintain adequate airspeed and his exceedance the airplanes critical angle-ofattack while maneuvering through a canyon in high-density altitude conditions at low altitude, which resulted in an aerodynamic stall.",Human,4.0,1.0,0.0
75458,20140721X23027,Accident,2014,"Elliott Key, FL",United States,Fatal,Destroyed,Airplane,Cessna,172N,1.0,Dean International Inc,1.0,0.0,0.0,0.0,VMC,"The airplanes vertical descent into water for reasons that could not be determined because postaccident airplane examinations revealed no mechanical anomalies. ",Mechanical,1.0,1.0,0.0
75460,20140721X81630,Accident,2014,"Fort Worth, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-140,1.0,,0.0,1.0,1.0,0.0,VMC,The pilot's improper recovery from a bounced landing. Contributing to the accident was the deer on the runway and the pilot's mismanagement of airspeed which resulted in an aerodynamic stall.,Human,2.0,0.0,0.0
75464,20140720X30534,Accident,2014,"Littlefield, AZ",United States,Fatal,Destroyed,Airplane,Cessna,172K,1.0,,2.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain airplane control when the airplane encountered high gusting wind while conducting low altitude flight in a narrow canyon, which resulted in an inflight collision with terrain.",Human,2.0,1.0,0.0
75465,20140721X24710,Accident,2014,"Russian Flat, MT",United States,Fatal,Substantial,Airplane,Cessna,150M,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's inadequate preflight performance planning and his operation of the airplane outside of the manufacturer's specified performance limitations, which resulted in his exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall/spin.",Human,1.0,1.0,0.0
75471,20140723X01838,Accident,2014,"Flushing, MI",United States,Non-Fatal,Substantial,Airplane,Aeronca,11AC,1.0,Father John 77 Flying Club,0.0,2.0,0.0,0.0,VMC,"The pilot receiving instructions failure to maintain directional control during the takeoff roll. Contributing to the accident was the flight instructor not having access to brake controls, which limited his ability to regain directional control at slower ground speeds.",Human,2.0,0.0,0.0
75490,20140726X14228,Accident,2014,"Clayton, GA",United States,Fatal,Destroyed,Airplane,Piper,PA-46-310P,1.0,,1.0,0.0,0.0,0.0,IMC,"The pilots decision to begin a flight with fog and low clouds present at the airport, which resulted in an encounter with instrument meteorological conditions immediately after takeoff and a controlled flight into terrain. ",Human,1.0,1.0,0.0
75499,20140728X53805,Accident,2014,"Pueblo, CO",United States,Non-Fatal,Substantial,Airplane,Beech,35-C33A,1.0,HENKE PETROLEUM CORP,0.0,0.0,1.0,1.0,VMC,"A total loss of engine power due to fuel starvation, which resulted from the pilots improper fuel management and resulted in a forced landing on unsuitable terrain. ",Human,1.0,0.0,0.5
75507,20140729X61607,Accident,2014,"Waterloo, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,BUX AVIATION LLC,0.0,1.0,0.0,0.0,VMC,The pilot's failure to maintain adequate clearance from obstructions while on approach to the runway.,Human,1.0,0.0,0.0
75518,20140731X02420,Accident,2014,"San Diego, CA",United States,Fatal,Substantial,Airplane,Mooney,M20L - NO SERIES,1.0,,1.0,0.0,1.0,0.0,VMC,"The pilot's failure to achieve climb performance and maintain sufficient airspeed during a go-around, which led to the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall. Contributing to the accident was the pilot's failure to retract the landing gear in accordance with the go-around checklist.




",Human,2.0,0.5,0.0
75520,20140731X71003,Accident,2014,"Helena, AL",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-32-300,1.0,Danny Smith,0.0,0.0,4.0,0.0,VMC,"A total loss of engine power for reasons that could not be determined due to postcrash fire damage. ",Mechanical,4.0,0.0,0.0
75524,20140805X35734,Accident,2014,"Traverse City, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,1.0,,0.0,1.0,0.0,1.0,VMC,"The pilot's loss of directional control during landing, resulting in a runway excursion and the airplane nosing over.",Human,1.0,0.0,0.5
75532,20140803X92843,Accident,2014,"Apalachicola, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,C.A.M.S Flight School,0.0,1.0,0.0,0.0,VMC,"A total loss of engine power for reasons that could not be determined during postaccident examination and testing.",Mechanical,1.0,0.0,0.0
75535,20140802X00529,Accident,2014,"Gansevoort, NY",United States,Fatal,Destroyed,Airplane,Cessna,182F,1.0,Saratoga Skydive,2.0,0.0,0.0,0.0,VMC,"The pilots failure to maintain directional control during initial climb following a banner pick-up, resulting in collision with a tree. 
",Human,2.0,1.0,0.0
75536,20140803X82134,Accident,2014,"Statesville, NC",United States,Non-Fatal,Substantial,Airplane,Piper,PA-46-350P,1.0,ETS AVIATION LLC,0.0,2.0,0.0,2.0,IMC,"The pilot's failure to maintain a proper glide path and airspeed on final approach, which resulted in a long landing and runway excursion.",Human,2.0,0.0,0.5
75547,20140806X53924,Accident,2014,"Manistee, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,1.0,"Great Lakes Air Ventures, LLC",0.0,4.0,0.0,0.0,VMC,"The pilot receiving instruction's inability to respond to or compensate for the sudden change in wind direction and speed that the airplane encountered shortly after liftoff, which resulted in a tailwind condition, a corresponding decrease in airspeed, and a reduced climb gradient.",Human,4.0,0.0,0.0
75551,20140806X41620,Accident,2014,"Valkaria, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilot's misjudgment of speed and distance on final approach during a precautionary landing, resulting in a touchdown off the departure end of the runway and collision with terrain. A factor in the accident was a partial loss of engine power for reasons that could not be determined in post accident testing.",Human,1.0,0.0,0.0
75555,20140807X73551,Accident,2014,"Gulf Shores, AL",United States,Non-Fatal,Substantial,Airplane,Piper,PA 34-220T,2.0,,0.0,2.0,0.0,2.0,VMC,"The pilot's improper flare, which resulted in a bounced landing and subsequent loss of aircraft control.",Human,2.0,0.0,0.5
75559,20140810X22316,Accident,2014,"Apple Valley, CA",United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,1.0,,0.0,1.0,0.0,0.0,VMC,The pilot's failure to adequately secure the airplane while hand-starting the engine.,Human,1.0,0.0,0.0
75562,20140811X43342,Accident,2014,"LYSITE, WY",United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,1.0,HENDRY ROBERT,0.0,1.0,0.0,0.0,VMC,The pilot's failure to ensure the airplane was configured for takeoff.,Human,1.0,0.0,0.0
75564,20140812X10218,Accident,2014,"Sulphur, LA",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-180,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilots failure to properly manage the airplanes fuel supply, which led to fuel starvation and a total loss of engine power.",Human,1.0,0.0,0.0
75566,20140809X04729,Accident,2014,"Senoia, GA",United States,Fatal,Destroyed,Airplane,Cessna,150,1.0,,2.0,0.0,0.0,0.0,IMC,"The noninstrument-rated pilots inadequate preflight weather planning and his improper decision to attempt a visual flight rules flight in night instrument metrological conditions, which resulted in subsequent collision with terrain.",Human,2.0,1.0,0.0
75568,20140810X90209,Accident,2014,"Steamboat Springs, CO",United States,Fatal,Substantial,Airplane,Piper,PA 28R-201,1.0,Journeys Aviation Flying Club,2.0,0.0,0.0,0.0,VMC,"The pilots inability to maintain a climb while attempting to cross over a mountain pass in high-density altitude conditions that degraded the airplanes climb performance. Contributing to the accident was the pilots decision to attempt the flight in mountainous terrain and to enter the pass in such a way that an escape maneuver was not possible.",Human,2.0,1.0,0.0
75576,20140810X24216,Accident,2014,"West Jordan, UT",United States,Non-Fatal,Destroyed,Airplane,Piper,PA 32R-300,1.0,,0.0,0.0,3.0,0.0,VMC,"A partial loss of engine power during initial climb for reasons that could not be determined due to the severity of the damage to the engine.",Mechanical,3.0,0.0,0.0
75580,20140810X80540,Accident,2014,"Big Lake, AK",United States,Fatal,Substantial,Airplane,Piper,PA-24-250,1.1327227239960989,Christopher Cyphers,1.0,0.0,1.0,0.0,VMC,"The pilot's impairment due to alcohol consumption, which resulted in his failure to maintain clearance from trees.",Human,2.0,0.5,0.0
75583,20140814X63947,Accident,2014,"Boulder Junction, WI",United States,Non-Fatal,Substantial,Airplane,Aeronca,S11AC,1.0,Pilot,0.0,0.0,1.0,0.0,VMC,"The pilots improper runway selection, which resulted in a tailwind landing, and his subsequent failure to maintain directional control.",Human,1.0,0.0,0.0
75588,20140811X42841,Accident,2014,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,1.0,WILLIAMS STEVEN C,0.0,1.0,0.0,1.0,VMC,"The pilots excessive use of the airplanes brakes during the landing roll, which resulted in a nose over. Contributing to the accident was the flight instructor's inadequate supervision of the training flight.",Human,1.0,0.0,0.5
75596,20140813X11339,Accident,2014,"Cimarron, KS",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 401B,1.0,Erhart Aerial Spraying,0.0,0.0,1.0,0.0,VMC,The pilot's failure to maintain clearance from the antenna guy wire during an aerial application pass.,Human,1.0,0.0,0.0
75597,20140813X21542,Accident,2014,"Rimrock, AZ",United States,Non-Fatal,Substantial,Airplane,Mooney,M20F,1.0,,0.0,1.0,1.0,0.0,VMC,"The pilot's failure to maintain control of the airplane during the landing roll on a wet sloping runway and his decision to go around before the airplane was configured for takeoff. 
",Human,2.0,0.0,0.0
75598,20140813X24551,Accident,2014,"Braithwaite, LA",United States,Non-Fatal,Substantial,Airplane,Cessna,U206E,1.0,Southern Seaplane Inc.,0.0,3.0,0.0,1.0,VMC,"The pilot's mismanagement of the fuel system, which resulted in a total loss of engine power due to fuel starvation and the subsequent forced landing.",Human,3.0,0.0,0.25
